V1,V2,V3
-123.53355320729,48.3731707317073,50
-123.516591505737,48.3731707317073,1
-123.499629804184,48.3731707317073,-1
-123.482668102631,48.3731707317073,-1
-123.465706401078,48.3731707317073,-9
-123.448744699525,48.3731707317073,-14
-123.431782997972,48.3731707317073,-17
-123.414821296419,48.3731707317073,-18
-123.397859594866,48.3731707317073,-18
-123.380897893313,48.3731707317073,-18
-123.36393619176,48.3731707317073,-17
-123.346974490207,48.3731707317073,-15
-123.330012788654,48.3731707317073,-14
-123.313051087101,48.3731707317073,-14
-123.296089385547,48.3731707317073,-16
-123.279127683994,48.3731707317073,-21
-123.262165982441,48.3731707317073,-26
-123.245204280888,48.3731707317073,-32
-123.228242579335,48.3731707317073,-40
-123.211280877782,48.3731707317073,-50
-123.194319176229,48.3731707317073,-55
-123.177357474676,48.3731707317073,-55
-123.160395773123,48.3731707317073,-52
-123.14343407157,48.3731707317073,-49
-123.126472370017,48.3731707317073,-39
-123.109510668464,48.3731707317073,-40
-123.092548966911,48.3731707317073,-104
-123.075587265358,48.3731707317073,-138
-123.058625563804,48.3731707317073,-148
-123.041663862251,48.3731707317073,-148
-123.024702160698,48.3731707317073,-144
-123.007740459145,48.3731707317073,-152
-122.990778757592,48.3731707317073,-154
-122.973817056039,48.3731707317073,-142
-122.956855354486,48.3731707317073,-117
-122.939893652933,48.3731707317073,-103
-122.92293195138,48.3731707317073,-88
-122.905970249827,48.3731707317073,-86
-122.889008548274,48.3731707317073,-82
-122.872046846721,48.3731707317073,-90
-122.855085145168,48.3731707317073,-85
-122.838123443615,48.3731707317073,-86
-122.821161742061,48.3731707317073,-85
-122.804200040508,48.3731707317073,-78
-122.787238338955,48.3731707317073,-79
-122.770276637402,48.3731707317073,-81
-122.753314935849,48.3731707317073,-85
-122.736353234296,48.3731707317073,-81
-122.719391532743,48.3731707317073,-83
-122.70242983119,48.3731707317073,-89
-122.685468129637,48.3731707317073,-87
-122.668506428084,48.3731707317073,-77
-122.651544726531,48.3731707317073,-5
-122.634583024978,48.3731707317073,29
-122.617621323425,48.3731707317073,81
-122.600659621872,48.3731707317073,117
-122.583697920318,48.3731707317073,0
-122.566736218765,48.3731707317073,-4
-122.549774517212,48.3731707317073,-1
-122.532812815659,48.3731707317073,1
-122.515851114106,48.3731707317073,41
-122.498889412553,48.3731707317073,1
-122.481927711,48.3731707317073,0
-125.518072289,48.3560975609756,-136
-125.501110587447,48.3560975609756,-134
-125.484148885894,48.3560975609756,-132
-125.467187184341,48.3560975609756,-131
-125.450225482788,48.3560975609756,-130
-125.433263781235,48.3560975609756,-131
-125.416302079682,48.3560975609756,-172
-125.399340378128,48.3560975609756,-132
-125.382378676575,48.3560975609756,-125
-125.365416975022,48.3560975609756,-119
-125.348455273469,48.3560975609756,-118
-125.331493571916,48.3560975609756,-116
-125.314531870363,48.3560975609756,-115
-125.29757016881,48.3560975609756,-121
-125.280608467257,48.3560975609756,-163
-125.263646765704,48.3560975609756,-181
-125.246685064151,48.3560975609756,-181
-125.229723362598,48.3560975609756,-180
-125.212761661045,48.3560975609756,-178
-125.195799959492,48.3560975609756,-177
-125.178838257939,48.3560975609756,-162
-125.161876556385,48.3560975609756,-119
-125.144914854832,48.3560975609756,-119
-125.127953153279,48.3560975609756,-120
-125.110991451726,48.3560975609756,-124
-125.094029750173,48.3560975609756,-122
-125.07706804862,48.3560975609756,-126
-125.060106347067,48.3560975609756,-157
-125.043144645514,48.3560975609756,-194
-125.026182943961,48.3560975609756,-299
-125.009221242408,48.3560975609756,-281
-124.992259540855,48.3560975609756,-135
-124.975297839302,48.3560975609756,-116
-124.958336137749,48.3560975609756,-118
-124.941374436196,48.3560975609756,-121
-124.924412734642,48.3560975609756,-177
-124.907451033089,48.3560975609756,-319
-124.890489331536,48.3560975609756,-323
-124.873527629983,48.3560975609756,-226
-124.85656592843,48.3560975609756,-205
-124.839604226877,48.3560975609756,-169
-124.822642525324,48.3560975609756,-83
-124.805680823771,48.3560975609756,-72
-124.788719122218,48.3560975609756,-78
-124.771757420665,48.3560975609756,-73
-124.754795719112,48.3560975609756,-56
-124.737834017559,48.3560975609756,-23
-124.720872316006,48.3560975609756,0
-124.703910614453,48.3560975609756,222
-124.686948912899,48.3560975609756,276
-124.669987211346,48.3560975609756,277
-124.653025509793,48.3560975609756,216
-124.63606380824,48.3560975609756,45
-124.619102106687,48.3560975609756,-1
-124.602140405134,48.3560975609756,4
-124.585178703581,48.3560975609756,39
-124.568217002028,48.3560975609756,-5
-124.551255300475,48.3560975609756,-14
-124.534293598922,48.3560975609756,-31
-124.517331897369,48.3560975609756,-62
-124.500370195816,48.3560975609756,-70
-124.483408494263,48.3560975609756,-106
-124.46644679271,48.3560975609756,-109
-124.449485091156,48.3560975609756,-126
-124.432523389603,48.3560975609756,-154
-124.41556168805,48.3560975609756,-196
-124.398599986497,48.3560975609756,-214
-124.381638284944,48.3560975609756,-220
-124.364676583391,48.3560975609756,-229
-124.347714881838,48.3560975609756,-235
-124.330753180285,48.3560975609756,-232
-124.313791478732,48.3560975609756,-233
-124.296829777179,48.3560975609756,-233
-124.279868075626,48.3560975609756,-226
-124.262906374073,48.3560975609756,-211
-124.24594467252,48.3560975609756,-194
-124.228982970966,48.3560975609756,-188
-124.212021269413,48.3560975609756,-186
-124.19505956786,48.3560975609756,-178
-124.178097866307,48.3560975609756,-170
-124.161136164754,48.3560975609756,-168
-124.144174463201,48.3560975609756,-164
-124.127212761648,48.3560975609756,-150
-124.110251060095,48.3560975609756,-152
-124.093289358542,48.3560975609756,-165
-124.076327656989,48.3560975609756,-160
-124.059365955436,48.3560975609756,-141
-124.042404253883,48.3560975609756,-132
-124.02544255233,48.3560975609756,-122
-124.008480850777,48.3560975609756,-113
-123.991519149223,48.3560975609756,-87
-123.97455744767,48.3560975609756,-77
-123.957595746117,48.3560975609756,-66
-123.940634044564,48.3560975609756,-52
-123.923672343011,48.3560975609756,-37
-123.906710641458,48.3560975609756,-33
-123.889748939905,48.3560975609756,-30
-123.872787238352,48.3560975609756,-23
-123.855825536799,48.3560975609756,-10
-123.838863835246,48.3560975609756,-1
-123.821902133693,48.3560975609756,49
-123.80494043214,48.3560975609756,6
-123.787978730587,48.3560975609756,-1
-123.771017029034,48.3560975609756,-2
-123.75405532748,48.3560975609756,23
-123.737093625927,48.3560975609756,5
-123.720131924374,48.3560975609756,0
-123.703170222821,48.3560975609756,57
-123.686208521268,48.3560975609756,20
-123.669246819715,48.3560975609756,0
-123.652285118162,48.3560975609756,0
-123.635323416609,48.3560975609756,5
-123.618361715056,48.3560975609756,115
-123.601400013503,48.3560975609756,113
-123.58443831195,48.3560975609756,122
-123.567476610397,48.3560975609756,142
-123.550514908844,48.3560975609756,81
-123.53355320729,48.3560975609756,1
-123.516591505737,48.3560975609756,-2
-123.499629804184,48.3560975609756,-6
-123.482668102631,48.3560975609756,-12
-123.465706401078,48.3560975609756,-19
-123.448744699525,48.3560975609756,-24
-123.431782997972,48.3560975609756,-27
-123.414821296419,48.3560975609756,-29
-123.397859594866,48.3560975609756,-30
-123.380897893313,48.3560975609756,-30
-123.36393619176,48.3560975609756,-29
-123.346974490207,48.3560975609756,-28
-123.330012788654,48.3560975609756,-28
-123.313051087101,48.3560975609756,-28
-123.296089385547,48.3560975609756,-30
-123.279127683994,48.3560975609756,-34
-123.262165982441,48.3560975609756,-39
-123.245204280888,48.3560975609756,-46
-123.228242579335,48.3560975609756,-54
-123.211280877782,48.3560975609756,-61
-123.194319176229,48.3560975609756,-65
-123.177357474676,48.3560975609756,-65
-123.160395773123,48.3560975609756,-62
-123.14343407157,48.3560975609756,-59
-123.126472370017,48.3560975609756,-105
-123.109510668464,48.3560975609756,-119
-123.092548966911,48.3560975609756,-138
-123.075587265358,48.3560975609756,-143
-123.058625563804,48.3560975609756,-141
-123.041663862251,48.3560975609756,-73
-123.024702160698,48.3560975609756,-57
-123.007740459145,48.3560975609756,-146
-122.990778757592,48.3560975609756,-154
-122.973817056039,48.3560975609756,-144
-122.956855354486,48.3560975609756,-117
-122.939893652933,48.3560975609756,-98
-122.92293195138,48.3560975609756,-87
-122.905970249827,48.3560975609756,-82
-122.889008548274,48.3560975609756,-64
-122.872046846721,48.3560975609756,-93
-122.855085145168,48.3560975609756,-86
-122.838123443615,48.3560975609756,-81
-122.821161742061,48.3560975609756,-70
-122.804200040508,48.3560975609756,-75
-122.787238338955,48.3560975609756,-74
-122.770276637402,48.3560975609756,-75
-122.753314935849,48.3560975609756,-80
-122.736353234296,48.3560975609756,-84
-122.719391532743,48.3560975609756,-83
-122.70242983119,48.3560975609756,-76
-122.685468129637,48.3560975609756,-68
-122.668506428084,48.3560975609756,-50
-122.651544726531,48.3560975609756,-1
-122.634583024978,48.3560975609756,44
-122.617621323425,48.3560975609756,77
-122.600659621872,48.3560975609756,91
-122.583697920318,48.3560975609756,0
-122.566736218765,48.3560975609756,-3
-122.549774517212,48.3560975609756,-1
-122.532812815659,48.3560975609756,0
-122.515851114106,48.3560975609756,0
-122.498889412553,48.3560975609756,0
-122.481927711,48.3560975609756,0
-125.518072289,48.3390243902439,-138
-125.501110587447,48.3390243902439,-136
-125.484148885894,48.3390243902439,-135
-125.467187184341,48.3390243902439,-133
-125.450225482788,48.3390243902439,-130
-125.433263781235,48.3390243902439,-129
-125.416302079682,48.3390243902439,-132
-125.399340378128,48.3390243902439,-128
-125.382378676575,48.3390243902439,-120
-125.365416975022,48.3390243902439,-118
-125.348455273469,48.3390243902439,-118
-125.331493571916,48.3390243902439,-117
-125.314531870363,48.3390243902439,-118
-125.29757016881,48.3390243902439,-166
-125.280608467257,48.3390243902439,-181
-125.263646765704,48.3390243902439,-180
-125.246685064151,48.3390243902439,-181
-125.229723362598,48.3390243902439,-182
-125.212761661045,48.3390243902439,-181
-125.195799959492,48.3390243902439,-182
-125.178838257939,48.3390243902439,-150
-125.161876556385,48.3390243902439,-125
-125.144914854832,48.3390243902439,-136
-125.127953153279,48.3390243902439,-121
-125.110991451726,48.3390243902439,-111
-125.094029750173,48.3390243902439,-111
-125.07706804862,48.3390243902439,-127
-125.060106347067,48.3390243902439,-198
-125.043144645514,48.3390243902439,-223
-125.026182943961,48.3390243902439,-260
-125.009221242408,48.3390243902439,-288
-124.992259540855,48.3390243902439,-189
-124.975297839302,48.3390243902439,-142
-124.958336137749,48.3390243902439,-136
-124.941374436196,48.3390243902439,-181
-124.924412734642,48.3390243902439,-298
-124.907451033089,48.3390243902439,-320
-124.890489331536,48.3390243902439,-274
-124.873527629983,48.3390243902439,-187
-124.85656592843,48.3390243902439,-165
-124.839604226877,48.3390243902439,-75
-124.822642525324,48.3390243902439,-56
-124.805680823771,48.3390243902439,-50
-124.788719122218,48.3390243902439,-50
-124.771757420665,48.3390243902439,-61
-124.754795719112,48.3390243902439,-52
-124.737834017559,48.3390243902439,-35
-124.720872316006,48.3390243902439,-22
-124.703910614453,48.3390243902439,0
-124.686948912899,48.3390243902439,54
-124.669987211346,48.3390243902439,46
-124.653025509793,48.3390243902439,55
-124.63606380824,48.3390243902439,51
-124.619102106687,48.3390243902439,118
-124.602140405134,48.3390243902439,135
-124.585178703581,48.3390243902439,132
-124.568217002028,48.3390243902439,107
-124.551255300475,48.3390243902439,44
-124.534293598922,48.3390243902439,-1
-124.517331897369,48.3390243902439,-10
-124.500370195816,48.3390243902439,-26
-124.483408494263,48.3390243902439,-47
-124.46644679271,48.3390243902439,-65
-124.449485091156,48.3390243902439,-93
-124.432523389603,48.3390243902439,-108
-124.41556168805,48.3390243902439,-118
-124.398599986497,48.3390243902439,-146
-124.381638284944,48.3390243902439,-201
-124.364676583391,48.3390243902439,-213
-124.347714881838,48.3390243902439,-214
-124.330753180285,48.3390243902439,-214
-124.313791478732,48.3390243902439,-216
-124.296829777179,48.3390243902439,-226
-124.279868075626,48.3390243902439,-228
-124.262906374073,48.3390243902439,-226
-124.24594467252,48.3390243902439,-226
-124.228982970966,48.3390243902439,-215
-124.212021269413,48.3390243902439,-202
-124.19505956786,48.3390243902439,-193
-124.178097866307,48.3390243902439,-180
-124.161136164754,48.3390243902439,-171
-124.144174463201,48.3390243902439,-169
-124.127212761648,48.3390243902439,-168
-124.110251060095,48.3390243902439,-153
-124.093289358542,48.3390243902439,-144
-124.076327656989,48.3390243902439,-156
-124.059365955436,48.3390243902439,-158
-124.042404253883,48.3390243902439,-156
-124.02544255233,48.3390243902439,-154
-124.008480850777,48.3390243902439,-145
-123.991519149223,48.3390243902439,-136
-123.97455744767,48.3390243902439,-132
-123.957595746117,48.3390243902439,-130
-123.940634044564,48.3390243902439,-115
-123.923672343011,48.3390243902439,-98
-123.906710641458,48.3390243902439,-89
-123.889748939905,48.3390243902439,-83
-123.872787238352,48.3390243902439,-75
-123.855825536799,48.3390243902439,-64
-123.838863835246,48.3390243902439,-48
-123.821902133693,48.3390243902439,-33
-123.80494043214,48.3390243902439,-31
-123.787978730587,48.3390243902439,-32
-123.771017029034,48.3390243902439,-26
-123.75405532748,48.3390243902439,-13
-123.737093625927,48.3390243902439,-5
-123.720131924374,48.3390243902439,0
-123.703170222821,48.3390243902439,91
-123.686208521268,48.3390243902439,179
-123.669246819715,48.3390243902439,144
-123.652285118162,48.3390243902439,86
-123.635323416609,48.3390243902439,94
-123.618361715056,48.3390243902439,186
-123.601400013503,48.3390243902439,140
-123.58443831195,48.3390243902439,59
-123.567476610397,48.3390243902439,65
-123.550514908844,48.3390243902439,46
-123.53355320729,48.3390243902439,-1
-123.516591505737,48.3390243902439,-6
-123.499629804184,48.3390243902439,-16
-123.482668102631,48.3390243902439,-25
-123.465706401078,48.3390243902439,-32
-123.448744699525,48.3390243902439,-37
-123.431782997972,48.3390243902439,-40
-123.414821296419,48.3390243902439,-42
-123.397859594866,48.3390243902439,-42
-123.380897893313,48.3390243902439,-42
-123.36393619176,48.3390243902439,-42
-123.346974490207,48.3390243902439,-41
-123.330012788654,48.3390243902439,-41
-123.313051087101,48.3390243902439,-42
-123.296089385547,48.3390243902439,-43
-123.279127683994,48.3390243902439,-47
-123.262165982441,48.3390243902439,-52
-123.245204280888,48.3390243902439,-59
-123.228242579335,48.3390243902439,-67
-123.211280877782,48.3390243902439,-76
-123.194319176229,48.3390243902439,-84
-123.177357474676,48.3390243902439,-93
-123.160395773123,48.3390243902439,-96
-123.14343407157,48.3390243902439,-104
-123.126472370017,48.3390243902439,-118
-123.109510668464,48.3390243902439,-130
-123.092548966911,48.3390243902439,-136
-123.075587265358,48.3390243902439,-103
-123.058625563804,48.3390243902439,-30
-123.041663862251,48.3390243902439,-15
-123.024702160698,48.3390243902439,-29
-123.007740459145,48.3390243902439,-142
-122.990778757592,48.3390243902439,-160
-122.973817056039,48.3390243902439,-143
-122.956855354486,48.3390243902439,-128
-122.939893652933,48.3390243902439,-109
-122.92293195138,48.3390243902439,-90
-122.905970249827,48.3390243902439,-83
-122.889008548274,48.3390243902439,-77
